frame_index,time_s,neck_radius_px,top_curvature_px_inv,bottom_curvature_px_inv,mean_curvature_px_inv,top_neck_x_px,top_neck_y_px,bottom_neck_x_px,bottom_neck_y_px,top_fit_rmse_px,bottom_fit_rmse_px
162,0.81,74.97586005325951,1.257689421002097,1.257689421002113,1.257689421002105,252.0,429.02413994674043,251.99999999999997,578.9758600532595,0.3566538985669336,0.35665389856693874
163,0.815,75.59360453787698,1.221944077594205,1.2219440775942343,1.2219440775942196,252.0,428.40639546212293,252.0,579.5936045378769,0.3744428458042794,0.3744428458042829
164,0.82,75.84444348221447,1.2780865934890537,1.2780865934891086,1.278086593489081,252.0,428.15555651778556,252.0,579.8444434822145,0.37499870700112287,0.3749987070011164
165,0.825,76.46586849682825,1.2440019990329692,1.2440019990329594,1.2440019990329643,252.0,427.5341315031717,252.0,580.4658684968282,0.22136175093050456,0.22136175093050342
166,0.83,76.97518889778951,1.1690725425245703,1.1690725425245494,1.1690725425245598,252.0,427.0248111022106,252.0,580.9751888977896,0.3758867591271846,0.3758867591271908
167,0.835,77.3667539890449,1.1615960149242006,1.16159601492416,1.1615960149241804,252.0,426.633246010955,251.99999999999997,581.3667539890448,0.23873359350028356,0.2387335935002727
168,0.84,77.90937236138484,1.1644276775855573,1.1644276775855626,1.16442767758556,252.0,426.09062763861516,252.0,581.9093723613848,0.3352510740801893,0.33525107408018656
169,0.845,78.10467860313045,1.1959061320516338,1.1959061320516338,1.1959061320516338,252.0,425.8953213968695,251.99999999999997,582.1046786031304,0.18258900809590375,0.1825890080959018
170,0.85,78.93360920861855,1.1255791422200119,1.1431185607327259,1.1343488514763689,252.0,425.0115611942236,252.00982528755262,582.8787796114607,0.40397408440775046,0.4234391390217738
171,0.855,79.10244863495626,1.1511227420670476,1.151122742067005,1.1511227420670263,252.00000000000003,424.8975513650438,252.0,583.1024486349563,0.15074789315772572,0.15074789315771014
172,0.86,79.89431340802716,1.0960979165313616,1.1136377631149916,1.1048678398231766,252.0,424.05085626447857,252.01008539084722,583.8394830805329,0.3500919238564338,0.36753211862675733
173,0.865,80.18151507934778,1.1122742067014475,1.1122742067014455,1.1122742067014464,252.0,423.81848492065205,252.0,584.1815150793476,0.23700921373709685,0.23700921373710335
174,0.87,80.81100298395623,1.0750665742925674,1.0926066041124858,1.0838365892025266,252.0,423.134166143454,252.0102795222353,584.7561721113665,0.3283208869018659,0.33772245169892406
175,0.875,81.24700686310584,1.0568344194505155,1.0568344194505266,1.056834419450521,252.0,422.7529931368942,252.0,585.2470068631059,0.2740338283931853,0.27403382839318857
176,0.88,81.74685302546325,1.0569859706856721,1.0745262076360966,1.0657560891608844,252.0,422.1983156162724,252.01045249125949,585.6920216671989,0.2793897433296804,0.2818593232960045
177,0.885,82.20056723462295,1.0848271955083042,1.0848271955082993,1.0848271955083018,252.0,421.799432765377,252.0,586.2005672346229,0.2185693429547655,0.21856934295476813
178,0.89,82.6284655790507,1.0039628843808457,1.0040214805726553,1.0039921824767504,252.0,421.3714087769816,252.02237344777154,586.628339935083,0.2975473531875496,0.34699848130381056
179,0.895,83.0412002857822,1.0156882591093053,1.0156882591093173,1.0156882591093113,252.0,420.9587997142177,252.0,587.0412002857821,0.147872639041692,0.14787263904168407
180,0.9,83.4543231004777,1.068899381814925,1.0688993818149748,1.06889938181495,252.0193787947255,420.54567689952233,251.9806212052745,587.4543231004777,0.1889489636290931,0.18894896362909452
181,0.905,84.16861157418427,0.9335456854806944,0.9335456854806807,0.9335456854806876,252.00000000000003,419.83138842581576,251.99999999999997,588.1686115741843,0.2129695686047753,0.2129695686047788
182,0.91,84.38209031418882,1.0376271045775565,1.0551673750232464,1.0463972398004016,252.0,419.5630777890841,252.01064426063888,588.3272584174617,0.16802383910490068,0.19489172903896015
183,0.915,85.07573231721821,0.9895312375962694,0.9895312375962831,0.9895312375962763,252.0,418.9242676827817,252.0,589.0757323172181,0.12627063176296832,0.12627063176298814
184,0.92,85.58353002765733,0.9292929234003882,0.9381481521574484,0.9337205377789183,251.97770975667805,418.375991320554,252.0,589.5430513758687,0.3804723939947055,0.3511544988400536
185,0.925,86.11880651359581,0.9493927125506311,0.9465063863774035,0.9479495494640173,252.0,417.8606811145511,252.02820736153944,590.0982941417427,0.1497331647960222,0.11771273345689454
186,0.93,86.29494035376385,0.9544768956533597,0.9544768956533475,0.9544768956533536,252.0,417.7050596462362,252.0,590.2949403537639,0.16386302232775027,0.1638630223277534
187,0.935,87.18072055255612,0.9226899261728648,0.9198071031120384,0.9212485146424516,252.0,416.79876160990705,251.9709737727974,591.1602027150193,0.20663653696946457,0.17690943471904935
188,0.94,87.30369107109743,0.914338370607684,0.9318812032684253,0.9231097869380547,252.0,416.64147307800545,252.01205250236228,591.2488552202003,0.16574760852673665,0.1671741833871915
189,0.945,88.1154928662668,0.8771623113728397,0.8712274567537414,0.8741948840632905,252.0,415.8438589274503,252.0,592.0748446599839,0.09072605286106886,0.1444659449853263
190,0.95,88.3740067981555,0.9156283602877855,0.9156283602877693,0.9156283602877774,252.0,415.6259932018445,251.99999999999997,592.3740067981555,0.1667563103728113,0.1667563103728203
191,0.955,89.24099893914135,0.8103209999494992,0.8043861453303699,0.8073535726399346,252.0,414.7183528545758,251.99999999999997,593.2003507328585,0.21177597169301968,0.2010983466046076
192,0.96,89.47639849849512,0.8889255739100937,0.8800720711775326,0.8844988225438132,252.0,414.56407369720074,251.9764630554986,593.516870694191,0.2623534617186912,0.2659091964161112
193,0.965,90.17402190612577,0.8354395501681439,0.8323789213882171,0.8339092357781805,251.96804225483703,413.8058672921239,251.99999999999997,594.1539111043754,0.16611998804679715,0.1694155805065082
194,0.97,90.581763422162,0.7664267426826682,0.7664267426827086,0.7664267426826884,252.02702735797496,413.4182365778379,251.97297264202507,594.5817634221619,0.22751182678752235,0.2275118267875143
195,0.975,90.94026746286232,0.8390041154600326,0.8214591136417996,0.8302316145509161,252.01338673301763,413.1145721343978,251.99999999999997,594.9951070601225,0.09991302640992622,0.058877449721850814
196,0.98,91.49487460537449,0.7944139095594587,0.803259434064389,0.7988366718119239,252.02607504039247,412.4646663427379,252.0,595.4544155534869,0.19628127065654477,0.1643055893350268
197,0.985,91.96806000274555,0.7714208245087846,0.7714208245087735,0.771420824508779,252.0145595636046,412.0319399972545,252.01455956360456,595.9680600027456,0.13908973119637516,0.13908973119637918
198,0.99,92.45441555348685,0.8032594340643928,0.8032594340643747,0.8032594340643837,252.00000000000003,411.5455844465131,251.99999999999997,596.4544155534868,0.1643055893350216,0.1643055893350193
199,0.995,92.98354001539334,0.7727101342938426,0.7727101342938304,0.7727101342938365,252.01453526147552,411.0164599846067,252.0145352614755,596.9835400153934,0.16504753911036896,0.16504753911036354
200,1.0,93.44843957297124,0.8224016679590265,0.8312522101221949,0.8268269390406107,252.0251875420061,410.51109677906123,252.0,597.4079759250037,0.18074784663440832,0.1459265990173274
201,1.005,93.96582499543555,0.7266390750111607,0.7266390750111891,0.7266390750111749,252.01545687844728,410.0341750045645,252.01545687844725,597.9658249954356,0.1205982760569479,0.12059827605695242
202,1.01,94.63342766758754,0.7281242739162958,0.728124273916296,0.7281242739162959,252.0284491549299,409.3665723324123,252.02844915492983,598.6334276675874,0.24081792662246992,0.24081792662247192
203,1.015,94.9658249954355,0.7266390750111744,0.7266390750111509,0.7266390750111626,252.01545687844728,409.03417500456436,252.01545687844725,598.9658249954354,0.12059827605694627,0.12059827605694333
204,1.02,95.63342766758757,0.7281242739163002,0.7281242739163006,0.7281242739163004,252.0284491549299,408.36657233241226,252.02844915492986,599.6334276675874,0.24081792662247523,0.2408179266224781
205,1.025,96.03061371771699,0.7026284076128749,0.6982344281105656,0.7004314178617203,251.98324506779872,408.0469151959283,251.99999999999997,600.1081426313623,0.21368620532455357,0.14232577685777908
206,1.03,96.57408348859778,0.7198719982004432,0.6993926533100403,0.7096323257552417,251.961888375043,407.48882086271084,251.9703819516345,600.6369878399064,0.2445787608679246,0.2780135237659891
207,1.035,96.99845049485492,0.7157826374230671,0.7157826374230455,0.7157826374230563,252.01569130837188,407.001549505145,252.01569130837183,600.9984504948549,0.17385698001142882,0.17385698001142738
208,1.04,97.6505964626671,0.6978489851478691,0.6888680205243602,0.6933585028361147,252.0296835098185,406.3901513341215,251.99999999999997,601.6913442594557,0.2672387763765235,0.23535423431146393
209,1.045,98.078091613028,0.6668159966089203,0.6427946408596609,0.6548053187342906,251.9627894289354,406.01745118906456,252.0,602.1736344151205,0.1693290528247717,0.07844783397654044
210,1.05,98.62984910932869,0.6365957716673054,0.6306488918718088,0.6336223317695571,251.99060026986697,405.43108313621065,252.0,602.690781354868,0.18344095982186504,0.13022373967975615
211,1.055,98.98071745352263,0.6892817971889927,0.6883364236710439,0.6888091104300182,251.98309210379588,405.0560642293922,252.0163169890349,603.0174991364374,0.14667480931255736,0.11333634460849998
212,1.06,99.73018630000331,0.6337489551896976,0.6192188101312962,0.6264838826604969,252.04213028225428,404.26913284362195,251.92340822174418,603.7295054436286,0.18704388919974474,0.2060720919828545
213,1.065,99.99899357786381,0.6595569365558519,0.6593951200496457,0.6594760283027488,251.91825025169194,403.99188605068616,251.9959769465914,603.9898732064138,0.21552355329094153,0.23689347876759098
214,1.07,100.72962616996298,0.5943833594448256,0.6003768478868117,0.5973801036658186,252.0348514076741,403.2093392868258,251.9555272837516,604.6685916267518,0.1880238351846566,0.1278418243596578
215,1.075,101.05059733780098,0.6288789367910027,0.6188938161212522,0.6238863764561274,251.92046095068983,402.95892728495517,252.01841737899568,605.0601219605571,0.2124826713611272,0.22253743185954078
216,1.08,101.73110480850414,0.5764990943009572,0.5705642396818483,0.5735316669914028,252.00000000000003,402.228246985213,251.99999999999997,605.6904566022213,0.17899495533701001,0.17207726605493098
217,1.085,102.04668033527125,0.6341831841681949,0.6246377104336457,0.6294104473009203,251.9365583583667,401.962361054385,252.03389550529752,606.0557217249275,0.2340739991245993,0.24258036606459757
218,1.09,102.75111825562877,0.5764990943009358,0.5736843504647529,0.5750917223828443,252.0,401.22824698521305,251.953457359343,606.7304834964706,0.17899495533700624,0.17429463495731592
219,1.095,103.04932709270136,0.60237060948671,0.6163650711212988,0.6093678403040044,252.04785126346715,400.9381576468083,251.93771404303698,607.036811832211,0.29647353614344224,0.2929753698455039
220,1.1,103.76825847537219,0.5643533453130645,0.5615397198830239,0.5629465325980442,252.0,400.2111000454653,251.95245062631707,607.7476169962097,0.14149367270921584,0.124650650441277
221,1.105,104.07444914212363,0.5688894453999848,0.5583997947742141,0.5636446200870995,251.98032261704,399.89788495508867,252.00055402310997,608.0467832393359,0.25408994959935405,0.2247994203834655
222,1.11,104.72183391715308,0.5923461213708926,0.5895153677862044,0.5909307445785486,252.0,399.25753967394843,251.95470814044774,608.7012075082546,0.1356284351448486,0.12952287345604616
223,1.115,105.09982258340767,0.5349247829709235,0.6016796132674496,0.5683021981191865,251.96970989586856,398.8385402192313,251.8751403244637,609.0381853860466,0.21616491252117395,0.22291148248552864
224,1.12,105.85675186102091,0.565643334993179,0.5284376006143925,0.5470404678037857,252.00000000000003,398.1956201693044,251.9374776194296,609.9091238913462,0.15925142602904857,0.15557197887573154
225,1.125,106.13668027176197,0.5507652928809338,0.5487361024099503,0.549750697645442,251.97058132133444,397.86782584777006,251.90047935359902,610.141186391294,0.19871449469216257,0.2884948192013989
226,1.13,106.91533077474378,0.5329781246591053,0.545356328752268,0.5391672267056866,251.9585087479653,397.04385922043616,251.94562801585153,610.8745207699237,0.2028718942482869,0.15151122264450662
227,1.135,107.29579817340118,0.5475627313862484,0.5157162777055669,0.5316395045459077,252.0,396.7597696421226,251.96858172128074,611.351365988925,0.16342312080302274,0.19619537403551138
228,1.14,107.89404415885778,0.5369728083641985,0.5661250766171974,0.5515489424906979,251.938152642034,396.0656015507903,251.86058903203732,611.8536898685059,0.16560845392461002,0.1253624229103923
229,1.145,108.35823236363987,0.506655093872886,0.4890180374247241,0.4978365656488051,251.94584530986066,395.6968068675936,251.96686617411905,612.4132715948733,0.16082761023955158,0.19194123580519537
230,1.15,108.98158381432594,0.48979375455386626,0.5224886017954548,0.5061411781746605,251.91860313125468,395.0056864753072,251.87095403873806,612.9688541039591,0.22057732994141094,0.22613323932080467
231,1.155,109.27859437763266,0.5011412679645176,0.4837823215234042,0.4924617947439609,252.0413371947768,394.77589415729665,252.06604997302966,613.333082912562,0.12217504978725639,0.16803634885502158
232,1.16,110.05306967123795,0.4489103580647353,0.4813265467913791,0.46511845242805716,251.94252745894536,393.9344573971881,251.88921194551781,614.040596739664,0.23432238687450843,0.227253267054789
233,1.165,110.27487274732508,0.4939465125133123,0.5117407154325383,0.5028436139729253,252.00227750821728,393.73695550330723,252.06243802241235,614.2867009979574,0.1327693044943901,0.16273238329113254
234,1.17,110.98388711224109,0.4555818313778957,0.4582389655259295,0.4569103984519126,252.06730114995236,393.0241373039948,251.9329159893898,614.991911528477,0.19660289580069734,0.19359042958710138
235,1.175,111.39109210645407,0.4826349620487412,0.48197310301792123,0.4823040325333312,252.01557078254496,392.70632940097624,252.02330375084608,615.4885136138844,0.2077933680673155,0.11050891450175586
236,1.18,111.97037020796833,0.4520097814190286,0.4520097814190411,0.4520097814190348,251.95936855712858,392.0296297920317,251.95936855712856,615.9703702079684,0.12763716214806994,0.12763716214806653
237,1.185,112.39639275671627,0.4882705285599562,0.47774398163923526,0.48300725509959574,252.00083030198945,391.6441099285158,252.07979240386962,616.4368954419483,0.2063922798229754,0.16419943495101225
238,1.19,113.0012638818408,0.44048466801804564,0.4404846680179991,0.4404846680180224,251.9728189281309,390.99873611815923,251.97281892813095,617.0012638818408,0.13053677143316542,0.13053677143316644
239,1.195,113.57420521901372,0.48795240249429783,0.4694924658270046,0.4787224341606512,252.08212688333967,390.50780438755066,252.00293530542368,617.6562148255781,0.17110001991208967,0.1770846297996764
240,1.2,114.00126388184074,0.44048466801801667,0.44048466801801034,0.4404846680180135,251.97281892813095,389.9987361181591,251.9728189281309,618.0012638818406,0.1305367714331628,0.1305367714331685
241,1.205,114.64455687421489,0.45493445905887603,0.43672371688280504,0.44582908797084053,252.09210836796285,389.43759583265836,251.99894814210694,618.7267095810881,0.15579072465954352,0.16267139446299658
242,1.21,114.96651622912043,0.45746660079054546,0.4574666007905525,0.457466600790549,251.9812232586565,389.03348377087957,251.9812232586564,618.9665162291204,0.10674936620374201,0.10674936620373936
243,1.215,115.78172159379267,0.38473347088239623,0.361388226031179,0.3730608484567876,252.07132725213378,388.2599578952337,252.05733041816202,619.823401082819,0.15375266526606057,0.19300695083885294
244,1.22,116.0170424070115,0.4431279445819516,0.45746660079054036,0.450297272686246,252.02534675527107,387.9324314150973,251.98122325865646,619.9665162291203,0.10739407410412435,0.10674936620374646
245,1.225,116.98077975893418,0.3668268821032953,0.34239626062514916,0.3546115713642222,252.00391753976035,387.03896656011983,252.08839188950546,621.0005260779882,0.20920623619434764,0.1807541920695529
246,1.23,117.12244176500977,0.425563987096479,0.443127944581955,0.43434596583921703,252.00000000000003,386.82268505488315,252.02534675527102,621.0675685849027,0.07726017127284471,0.10739407410411105
247,1.235,117.96894523094693,0.3639333242405593,0.3639333242405884,0.36393332424057384,252.01107871000406,386.03105476905307,252.01107871000394,621.9689452309469,0.18435798714566112,0.18435798714564916
248,1.24,118.19277176015638,0.42556398709649085,0.41219884056057904,0.41888141382853494,252.0,385.82268505488315,251.98504059658907,622.2082285751959,0.07726017127284339,0.12576515547164427
249,1.245,118.96894523094684,0.36393332424056296,0.36393332424057695,0.36393332424056996,252.01107871000403,385.031054769053,252.01107871000391,622.9689452309467,0.18435798714566765,0.18435798714565144
250,1.25,119.25638138950825,0.38671545173094546,0.38671545173099725,0.3867154517309713,252.00000000000003,384.7436186104917,252.0,623.2563813895082,0.15886974314209296,0.15886974314210742
251,1.255,120.02316812495937,0.3840862189729579,0.390511855458315,0.38729903721563647,251.87796420350315,383.9463829010361,251.80825973735082,623.9927191509548,0.1911784075951284,0.15777460473415733
252,1.26,120.36116443904928,0.3777946744281876,0.37779467442823567,0.37779467442821163,252.01143077806267,383.6388355609507,252.01143077806248,624.3611644390493,0.14843190359274933,0.1484319035927494
253,1.265,121.0322114707453,0.3896151338641233,0.3905118554582799,0.3900634946612016,251.93637578294886,382.9282962094646,251.80825973735085,624.9927191509552,0.16008711301919548,0.1577746047341393
254,1.27,121.36116443904913,0.37779467442820525,0.37779467442822606,0.3777946744282157,252.0114307780626,382.6388355609509,252.01143077806256,625.3611644390492,0.14843190359274724,0.1484319035927247
255,1.275,122.06266044474978,0.3896151338641264,0.384086218972914,0.3868506764185202,251.93637578294886,381.92829620946463,251.8779642035032,626.0536170989642,0.1600871130191915,0.1911784075951261
256,1.28,122.40964620995658,0.3664645300365571,0.37779467442820286,0.37212960223238,251.98315435054667,381.541872019136,252.01143077806262,626.3611644390492,0.1796692364474702,0.14843190359273523
257,1.285,123.10087233426293,0.37496215065125243,0.37661740623590034,0.3757897784435764,251.95788089180442,380.8892258218731,251.8205337203286,627.090970490399,0.209569262739602,0.23744796993211512
258,1.29,123.67038365834745,0.3502585403417317,0.34118783693087856,0.34572318863630513,252.0591512318307,380.3705167552702,251.99999999999997,627.7112840719651,0.1830942999866754,0.1666783934330255
259,1.295,124.08365487391058,0.38176201417899097,0.3933268483418981,0.3875444312604446,251.88099066960928,379.88965898205754,251.8368645695766,628.0569687298787,0.22784090636728072,0.22067185270286882
260,1.3,124.8016897721663,0.31778250682742937,0.31498755571584697,0.3163850312716382,252.15056925895576,379.2338512284706,252.06417839957524,628.8372307728032,0.18073850631894953,0.1557761652580335
261,1.305,125.23682405792138,0.3605584302178714,0.3637869055385872,0.3621726678782293,252.0,378.7090865790555,251.95545844078612,629.1827346948983,0.1705570823249565,0.22932303564805534
262,1.31,125.83723077280337,0.3149875557158414,0.3149875557158224,0.3149875557158319,252.06417839957533,378.1627692271966,252.0641783995753,629.8372307728033,0.15577616525803836,0.15577616525802174
263,1.315,126.29126314006663,0.3605584302178706,0.34643553740185806,0.35349698380986433,252.00000000000003,377.70908657905545,251.92078531659183,630.2916128591887,0.17055708232497008,0.20045823398802143
264,1.32,126.87537169365947,0.3210870560313312,0.3087035328162419,0.31489529442378655,252.0934770029999,377.16766881164006,252.1864767669144,630.918412198959,0.18452327810710045,0.21399197647062623
265,1.325,127.3865780928875,0.35056786402197276,0.3451549080615737,0.3478613860417732,251.92601041036477,376.60422315125305,251.8608192076116,631.3773793370281,0.13546918814637962,0.17323310203677822
266,1.33,127.90035015834252,0.3210870560313296,0.30612108695532636,0.313604071493328,252.0934770029999,376.16766881164006,252.2806174835001,631.9683691283251,0.1845232781071032,0.18008447428729188
267,1.335,128.43588185461383,0.32126112909305893,0.3212611290930404,0.32126112909304966,251.94313801271113,375.5641181453861,251.9431380127111,632.4358818546137,0.12189622958682494,0.12189622958682929
268,1.34,128.9003501583428,0.32108705603132537,0.3061210869553327,0.31360407149332903,252.0934770029999,375.1676688116398,252.28061748350004,632.9683691283254,0.18452327810710334,0.18008447428730523
269,1.345,129.4668568684095,0.3096741192498031,0.3096741192497899,0.3096741192497965,251.9616654278704,374.53314313159063,251.9616654278704,633.4668568684096,0.12000694093366185,0.12000694093365033
270,1.35,130.0117838024052,0.30967411924978977,0.29555676565117056,0.30261544245048017,251.96166542787043,374.03314313159046,252.0523878842674,634.0567107364009,0.12000694093364983,0.15285249518207872
271,1.355,130.64702634826472,0.2927094834989484,0.2927094834989736,0.292709483498961,252.00000000000003,373.35297365173517,252.0,634.6470263482646,0.1307381102439642,0.13073811024397697
272,1.36,131.1183542875263,0.31096102384657615,0.30585722064925247,0.3084091222479143,251.97214702085475,372.9096998103082,252.06277059985308,635.1464083853608,0.15522995833025502,0.20492455694087106
273,1.365,131.87367638550995,0.26586226619208264,0.2634900670757295,0.26467616663390603,252.13156960982639,372.1614881099573,252.02808217399937,635.9088408809772,0.11264591670266141,0.07114739333931713
274,1.37,132.32908575743843,0.2748922903721646,0.27819646226698713,0.27654437631957585,252.0,371.69059732836814,252.0960224168238,636.348768843245,0.10765379442042824,0.1504855422287814
275,1.375,132.93925111742107,0.252331551294603,0.25233155129460816,0.2523315512946056,252.05467162743045,371.0607488825789,252.05467162743037,636.939251117421,0.1049199205268497,0.10491992052684711
276,1.38,133.39069908419754,0.2808271449912146,0.2808271449912078,0.2808271449912112,252.0,370.60930091580235,251.99999999999991,637.3906990841974,0.1859973047275031,0.1859973047274965
277,1.385,133.93925111742115,0.2523315512946059,0.2523315512946192,0.25233155129461254,252.05467162743042,370.0607488825788,252.05467162743034,637.9392511174211,0.10491992052684444,0.10491992052684847
278,1.39,134.5023965825113,0.28915136584345263,0.28376575450544733,0.28645856017445,251.92590541996998,369.4883240358153,251.8465921304263,638.4931172008379,0.19387420250063425,0.16776115785538553
279,1.395,134.93925111742118,0.25233155129459667,0.25233155129457246,0.25233155129458457,252.05467162743042,369.06074888257876,252.05467162743048,638.9392511174211,0.10491992052685217,0.10491992052685316
280,1.4,135.46802749102562,0.3060557562920669,0.3005513098952693,0.3033035330936681,251.94106941809088,368.52289165740035,251.86650098752284,639.4589466394516,0.1893107332345691,0.17314288340683257
281,1.405,135.93925111742132,0.2523315512946073,0.25233155129455237,0.25233155129457985,252.05467162743045,368.06074888257893,252.05467162743057,639.9392511174216,0.10491992052684504,0.10491992052685471
282,1.41,136.53267385153615,0.32441917666566317,0.30345483477488644,0.31393700572027483,251.88833653956002,367.4670555118468,251.7682559897146,640.5324032149191,0.13664813581808763,0.15446336978411365
283,1.415,136.93925111742124,0.25233155129458157,0.2523315512945825,0.25233155129458207,252.0546716274305,367.06074888257876,252.05467162743048,640.9392511174212,0.10491992052684555,0.10491992052684894
284,1.42,137.80909733392164,0.2594731384804713,0.2507790812150933,0.2551261098477823,252.11865958583033,366.1928640767682,252.063131868665,641.8110587446115,0.17932014011556674,0.18952079684076414
285,1.425,138.34560176665443,0.23529953019117736,0.23529953019116917,0.23529953019117328,252.00000000000003,365.6543982333456,251.99999999999991,642.3456017666545,0.16685689923598784,0.16685689923599056
286,1.43,138.9249100541677,0.27184333680830153,0.25585276525091033,0.26384805102960596,251.96392920403702,365.08551215587124,251.9152228698964,642.9353322642066,0.07665763768271217,0.12913467735500211
287,1.435,139.34560176665426,0.23529953019115193,0.2352995301911911,0.2352995301911715,252.00000000000003,364.6543982333456,251.99999999999991,643.3456017666541,0.16685689923599012,0.16685689923598712
288,1.44,139.92491005416767,0.2718433368083148,0.2558527652509391,0.26384805102962694,251.963929204037,364.0855121558712,251.91522286989627,643.9353322642065,0.07665763768270709,0.12913467735499462
289,1.445,140.53002563204143,0.1931618241564104,0.19015553603299465,0.19165868009470252,252.0942870988163,363.49588400667744,252.24391502548565,644.5559352707603,0.12282916095334731,0.18303507354001922
290,1.45,140.92491005416764,0.27184333680830325,0.2558527652509039,0.26384805102960357,251.96392920403702,363.08551215587124,251.91522286989644,644.9353322642065,0.07665763768270993,0.12913467735499257
291,1.455,141.5300256320413,0.19316182415641467,0.19015553603299934,0.191658680094707,252.09428709881624,362.4958840066774,252.2439150254856,645.55593527076,0.12282916095334345,0.1830350735400274
292,1.46,141.91448784412873,0.2718433368082954,0.2718433368082935,0.2718433368082944,251.96392920403702,362.0855121558712,251.96392920403702,645.9144878441286,0.0766576376827036,0.07665763768270134
293,1.465,142.74543582874432,0.18484497708851252,0.17850999785346344,0.181677487470988,251.92015098706506,361.23891444360385,252.25713406154267,646.7297861010925,0.1571370576210897,0.2101027515336117
294,1.47,143.0075677929468,0.26605727180924027,0.2660572718092285,0.2660572718092344,252.0422185447795,360.99243220705324,252.0422185447795,647.0075677929468,0.11616950535846107,0.11616950535846003
295,1.475,143.97846237906654,0.1750060537356651,0.1750060537356513,0.1750060537356582,252.20769471319926,360.02153762093354,252.20769471319934,647.9784623790666,0.16792152756734133,0.1679215275673472
296,1.48,144.1174089068825,0.24847185837898147,0.24847185837900476,0.2484718583789931,252.00000000000003,359.88259109311736,251.99999999999991,648.1174089068824,0.13347565239283693,0.13347565239284584
297,1.485,145.05693777486215,0.17189903499138623,0.1787834489269041,0.17534124195914516,252.05030792507978,358.94985877611543,252.1720495509918,649.0637343258397,0.15206059869869684,0.19496950466662075
298,1.49,145.51069123556516,0.20088958802529075,0.20088958802528908,0.20088958802528992,252.00489338781088,358.4893087644349,252.00489338781082,649.5106912355652,0.08272057126739202,0.08272057126739303
299,1.495,146.0249631622881,0.2227724278666531,0.22277242786663992,0.22277242786664653,251.9266234345882,357.9750368377121,251.92662343458815,650.0249631622883,0.14113650851981166,0.14113650851980702
300,1.5,146.51069123556502,0.2008895880253002,0.20088958802532494,0.20088958802531257,252.00489338781085,357.48930876443495,252.00489338781065,650.510691235565,0.08272057126739855,0.08272057126739792
301,1.505,146.9947543571488,0.2520826144591875,0.23618944161310082,0.24413602803614415,251.90471780617742,357.0152460652379,251.8479048943512,651.0047547795355,0.1769620211648609,0.16018665160762663
302,1.51,147.7098181793705,0.1808863221402068,0.17202106289581373,0.17645369251801027,252.00000000000006,356.29995236961184,251.98299837399722,651.7195887283528,0.1159554296506884,0.13614019205687816
303,1.515,148.02737652842998,0.26387736669898965,0.21924393590157004,0.24156065130027984,251.88465823417997,356.0465392100811,251.95465359758495,652.1012922669411,0.14990923940144305,0.17993975176947372
304,1.52,148.80746810290236,0.17716324317545615,0.17067234546099758,0.17391779431822685,251.97708875157562,355.21911479013,252.2018717627959,652.8340509959347,0.13611684062520235,0.16312006508373758
305,1.525,149.14791672675082,0.24847185837896935,0.21518940953681126,0.2318306339578903,252.00000000000003,354.88259109311736,251.87291501797145,653.178424546619,0.13347565239283873,0.15696712038915428
306,1.53,150.0562540199022,0.1648323249481189,0.16325232098840894,0.16404232296826393,252.09460693536644,353.97796325225954,251.92681426316676,654.090471292064,0.15478117393762048,0.12339796920091893
307,1.535,150.49720640559815,0.21791261796229436,0.19803964174997454,0.20797612985613445,252.0200349184071,353.5241798141542,252.01806905539036,654.5185926253505,0.07403402688888376,0.11715240276627106
308,1.54,151.09854777171643,0.1632523209884651,0.16916477404453165,0.16620854751649838,251.9268142631667,352.90952870793615,252.05968621780755,655.106624251369,0.1233979692009104,0.19123017764313768
309,1.545,151.4972064055981,0.21791261796228556,0.19803964175001668,0.2079761298561511,252.02003491840713,352.5241798141541,252.01806905539013,655.5185926253503,0.07403402688888291,0.11715240276625673
310,1.55,152.09854777171634,0.16325232098846945,0.16916477404458083,0.16620854751652514,251.9268142631666,351.9095287079362,252.05968621780727,656.1066242513689,0.12339796920091896,0.19123017764313102
311,1.555,152.72752691486207,0.1846270828790422,0.18904240474666498,0.1868347438128536,251.9939178343767,351.2297294850952,252.0024222078861,656.6847833148194,0.1308616710671884,0.14658374718502773
312,1.56,153.2212748315821,0.1420377867746284,0.17499957953317258,0.1585186831539005,252.00000000000009,350.7208859252204,252.22159377887934,657.1634355883846,0.10916739460321426,0.17106310982886871
313,1.565,153.77027051490484,0.1846270828790476,0.1846270828790463,0.18462708287904694,251.99391783437662,350.2297294850953,251.99391783437667,657.770270514905,0.13086167106719446,0.13086167106719157
314,1.57,154.36540131670046,0.16694431909554744,0.1580881070688726,0.16251621308221004,252.11201425814102,349.63639839607845,252.02370150707242,658.3672010294794,0.17238441879509403,0.18463477806919898
315,1.575,154.95123081493543,0.1554267040415105,0.15542670404153952,0.155426704041525,252.1305836643016,349.0487691850646,252.13058366430133,658.9512308149355,0.14905155414223747,0.14905155414222754
316,1.58,155.62804259510227,0.15590719031760494,0.15590719031755362,0.15590719031757927,251.79034378813347,348.3719574048978,251.7903437881336,659.6280425951023,0.17400396382262356,0.17400396382262343
